313	16 
314	14 
315	34 
316	9 
317	30 
318	12 
319	5 
320	12 
321	22 
322	26 
323	25 
324	25 
325	1 
326	8 
327	23 
328	20 
329	28 
330	14 
331	5 
332	14 
333	13 
334	32 
335	18 
336	20 
337	13 
338	15 
339	3 
340	30 
341	14 
342	32 
343	4 
344	33 
345	34 
346	32 
347	7 
348	32 
349	18 
350	1 
351	7 
352	33 
353	7 
354	26 
355	4 
356	30 
357	34 
358	5 7 8 29 30 
359	23 
360	16 
361	2 
362	13 
363	9 
364	20 
365	6 12 24 27 30 
366	13 
367	20 
368	18 
369	12 
370	22 
371	3 6 8 30 32 
372	34 
373	16 
374	4 
375	9 21 24 29 31 
376	23 
377	9 
378	7 
379	30 
380	2 
381	13 
382	30 
383	3 19 21 24 34 
384	21 
385	24 
386	16 
387	29 
388	1 
389	17 
390	8 
391	28 
392	21 
393	7 
394	12 
395	14 
396	6 
397	7 
398	8 
399	34 
400	26 
401	2 
402	15 
403	9 
404	28 
405	25 
406	18 
407	21 
408	34 
409	14 
410	3 
411	31 
412	22 
413	3 
414	6 
415	10 
416	6 
417	14 
418	29 
419	7 
420	11 
421	4 
422	31 
423	8 
424	23 
425	2 
426	18 
427	26 
428	11 
429	5 
430	3 
431	13 
432	10 
433	15 
434	10 
435	31 
436	18 
437	6 
438	18 
439	27 
440	28 
441	25 
442	8 
443	10 
444	32 
445	20 
446	7 
447	33 
448	5 
449	23 
450	9 
451	7 
452	31 
453	10 
454	11 
455	27 
456	7 
457	3 
458	7 
459	22 
460	24 
461	20 
462	10 
463	24 
464	34 
465	19 
466	6 
467	31 
468	12 
469	19 
470	6 
471	10 
472	26 
473	10 
474	20 
475	9 
476	8 
477	31 
478	22 
479	9 
480	6 
481	26 
482	34 
483	8 
484	30 
485	32 
486	27 
487	2 
488	12 
489	8 
490	17 
491	20 
492	23 
493	22 
494	16 
495	21 
496	30 
497	18 
498	11 
499	3 
500	33 
501	27 
502	27 
503	17 
504	20 
505	3 
506	4 13 18 26 34 
507	20 
508	33 
509	5 
510	3 
511	17 
512	29 
513	13 14 18 19 34 
514	33 
515	7 
516	24 
517	24 
518	9 
519	34 
520	3 
521	7 
522	29 
523	23 
524	16 
525	9 
526	25 
527	7 
528	30 
529	12 
530	32 
531	34 
532	17 
533	23 
534	3 
535	11 
536	29 
537	18 
538	20 
539	31 
540	25 
541	33 
542	13 
543	5 
544	30 
545	32 
546	11 
547	19 
548	1 
549	3 12 17 18 20 
550	13 
551	2 
552	25 
553	1 
554	16 
555	24 
556	5 
557	28 
558	30 
559	15 
560	28 
561	17 
562	32 
563	31 
564	15 
565	24 
566	8 
567	28 
568	17 
569	11 
570	9 
571	20 
572	14 
573	34 
574	20 
575	31 
576	22 
577	25 
578	7 20 22 24 27 
579	20 
580	24 
581	19 
582	17 18 22 29 30 
583	20 
584	21 
585	9 
586	31 
587	11 
588	12 
589	26 
590	24 
591	8 
592	30 
593	18 
594	3 
595	10 
596	12 
597	34 
598	12 
599	1 
600	32 
601	3 
602	1 
603	20 
604	27 
605	22 
606	19 
607	6 
608	18 
609	11 
610	28 
611	14 
612	16 
613	17 
614	31 
615	13 
616	13 
617	21 
618	23 
619	24 
620	15 
621	10 
622	8 
623	16 
624	7 12 18 20 33 
625	24 
626	14 
627	6 
628	16 
629	19 
630	22 
631	16 
632	2 
633	31 
634	12 
635	25 
636	31 
637	29 
638	17 
639	17 
640	9 
641	21 
642	9 
643	15 
644	1 
645	9 
646	30 
647	9 
648	32 
649	9 
650	25 
651	9 
652	10 
653	9 
654	16 
655	29 
656	5 
657	19 
658	17 
659	28 
660	1 
661	16 
662	17 
663	18 
664	31 
665	24 
666	24 
667	14 
668	15 
669	34 
670	12 
671	28 
672	4 
673	6 
674	25 
675	30 
676	20 
677	20 
678	32 
679	18 
680	5 
681	19 
682	20 
683	2 
684	27 
685	15 
686	14 
687	34 
688	15 
689	4 
690	29 
691	32 
692	16 
693	4 
694	17 
695	3 
696	24 
697	27 
698	25 
699	10 
700	16 
701	6 
702	10 
703	3 
704	20 
705	21 
706	20 
707	17 
708	16 
709	23 
710	9 
711	31 
712	14 
713	14 
714	3 
715	17 
716	4 
717	14 
718	31 
719	30 
720	26 
721	11 
722	7 
723	12 
724	10 
725	8 
726	5 
727	18 
728	29 
729	25 
730	10 
731	4 
732	21 
733	6 
734	20 
735	21 
736	2 
737	27 
738	19 
739	14 
740	12 
741	22 
742	33 
743	11 
744	9 
745	18 
746	22 
747	4 
748	14 
749	7 
750	32 
751	31 
752	16 
753	6 
754	26 
755	20 
756	31 
757	2 
758	3 
759	22 
760	16 
761	1 
762	20 
763	30 
764	2 
765	23 
766	10 
767	32 
768	1 
769	1 
770	9 
771	31 
772	5 
773	22 
774	14 
775	34 
776	34 
777	4 
778	12 
779	14 
780	8 
781	29 
782	1 7 15 16 28 
783	13 
784	3 
785	2 
786	16 
787	11 
788	7 
789	21 
790	33 
791	6 
792	12 
793	19 
794	31 
795	12 
796	34 
797	24 
798	6 
799	30 
800	15 
801	17 
802	32 
803	30 
804	8 
805	16 
806	2 
807	11 
808	3 
809	6 
810	9 
811	27 
812	28 
813	18 
814	10 
815	27 
816	17 
817	21 
818	7 
819	14 
820	8 
821	2 
822	9 
823	22 
824	11 
825	11 
826	5 
827	5 
828	5 
829	21 
830	29 
831	14 
832	31 
833	2 
834	31 
835	4 
836	30 
837	22 
838	33 
839	10 
840	17 
841	7 
842	3 
843	23 
844	26 
845	1 
846	16 
847	12 
848	16 
849	19 
850	1 
851	31 
852	13 
853	4 
854	15 
855	12 
856	9 
857	26 
858	19 
859	32 
860	16 
861	15 
862	33 
863	13 
864	22 
865	14 
866	7 
867	21 
868	34 
869	34 
870	6 
871	18 
872	14 
873	17 
874	27 
875	2 
876	26 
877	15 
878	30 
879	32 
880	14 
881	31 
882	14 
883	34 
884	25 
885	25 
886	31 
887	19 
888	34 
889	29 
890	3 
891	33 
892	6 
893	31 
894	12 
895	31 
896	29 
897	31 
898	3 
899	31 
900	29 
901	14 
902	32 
903	25 
904	18 
905	3 
906	29 
907	13 
908	30 
909	6 19 24 33 34 
910	1 
911	18 
912	12 
913	22 
914	20 
915	33 
916	16 
917	9 
918	22 
919	21 
920	21 
921	10 
922	32 
923	9 
924	21 
925	29 
926	4 
927	2 7 21 22 23 
928	13 
929	18 
930	12 
931	2 
932	25 
933	19 
934	32 
935	31 
936	10 
937	4 
938	13 
939	12 
940	7 
941	10 
942	2 
943	7 
944	19 
945	34 
946	17 
947	26 
948	32 
949	17 
950	12 
951	17 
952	26 
953	9 
954	20 
955	9 
956	9 
957	12 
958	19 
959	32 
960	22 
961	31 
962	14 
963	20 
964	19 
965	22 
966	14 
967	33 
968	32 
969	18 
970	17 
971	9 
972	17 
973	12 
974	3 
975	16 
976	12 
977	32 
978	31 
979	22 
980	7 
981	17 
982	14 
983	7 19 29 31 34 
984	31 
985	9 
986	3 
987	18 
988	14 
989	30 
990	7 18 20 21 32 
991	14 
992	14 
993	7 
994	22 
995	31 
996	31 
997	16 
998	16 
999	3 
1000	31 
